Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month-Year,Age Group,Cost per Unit,Inventory Days,Profit Margin %,Inventory Turnover
800,2023-02-24,CUST800,Male,32,Clothing,4,300,1200,2023-02,Young Adult,216.43,23,27.86,0.17
801,2023-08-10,CUST801,Male,21,Clothing,4,50,200,2023-08,Youth,38.95,78,22.1,0.05
802,2023-07-05,CUST802,Female,46,Beauty,1,30,30,2023-07,Adult,24.99,17,16.7,0.06
803,2023-11-22,CUST803,Male,39,Clothing,4,25,100,2023-11,Adult,20.62,90,17.52,0.04
804,2023-08-24,CUST804,Male,42,Electronics,1,30,30,2023-08,Adult,25.43,46,15.23,0.02
805,2023-12-29,CUST805,Female,30,Beauty,3,500,1500,2023-12,Young Adult,373.34,19,25.33,0.16
806,2023-03-20,CUST806,Female,35,Beauty,3,300,900,2023-03,Young Adult,230.16,55,23.28,0.05
807,2023-08-11,CUST807,Female,50,Electronics,4,50,200,2023-08,Adult,35.93,32,28.14,0.12
808,2023-04-01,CUST808,Male,33,Beauty,4,500,2000,2023-04,Young Adult,396.48,46,20.7,0.09
809,2023-09-25,CUST809,Female,62,Beauty,2,50,100,2023-09,Senior,35.01,11,29.98,0.18
810,2023-11-30,CUST810,Male,59,Electronics,4,25,100,2023-11,Senior,18.94,27,24.24,0.15
811,2023-05-19,CUST811,Male,61,Beauty,2,25,50,2023-05,Senior,22.36,52,10.56,0.04
812,2023-11-12,CUST812,Male,19,Electronics,3,25,75,2023-11,Youth,19.34,26,22.64,0.12
813,2023-10-03,CUST813,Male,52,Electronics,3,50,150,2023-10,Senior,41.13,87,17.74,0.03
814,2023-09-05,CUST814,Female,59,Clothing,1,500,500,2023-09,Senior,413.97,67,17.21,0.01
815,2023-08-27,CUST815,Female,51,Clothing,3,25,75,2023-08,Senior,19.17,66,23.32,0.05
816,2023-08-12,CUST816,Male,47,Beauty,2,500,1000,2023-08,Adult,364.25,88,27.15,0.02
817,2023-10-31,CUST817,Male,30,Beauty,4,50,200,2023-10,Young Adult,41.4,30,17.2,0.13
818,2023-05-18,CUST818,Male,30,Electronics,1,500,500,2023-05,Young Adult,352.26,38,29.55,0.03
819,2023-06-15,CUST819,Female,35,Beauty,2,50,100,2023-06,Young Adult,39.15,65,21.7,0.03
820,2023-05-06,CUST820,Male,49,Electronics,4,50,200,2023-05,Adult,39.58,70,20.84,0.06
821,2023-02-14,CUST821,Male,49,Electronics,1,300,300,2023-02,Adult,239.58,22,20.14,0.05
822,2023-05-23,CUST822,Female,52,Beauty,3,50,150,2023-05,Senior,38.88,31,22.24,0.1
823,2023-08-19,CUST823,Female,56,Electronics,2,50,100,2023-08,Senior,35.12,17,29.76,0.12
824,2023-05-05,CUST824,Male,63,Clothing,4,30,120,2023-05,Senior,21.93,18,26.9,0.22
825,2023-08-26,CUST825,Female,46,Beauty,1,25,25,2023-08,Adult,19.97,11,20.12,0.09
826,2023-10-19,CUST826,Female,46,Clothing,1,300,300,2023-10,Adult,222.91,60,25.7,0.02
827,2023-11-09,CUST827,Male,61,Beauty,3,300,900,2023-11,Senior,243.95,52,18.68,0.06
828,2023-12-09,CUST828,Female,33,Electronics,4,300,1200,2023-12,Young Adult,247.26,13,17.58,0.31
829,2023-07-14,CUST829,Male,61,Beauty,3,30,90,2023-07,Senior,24.58,65,18.07,0.05
830,2023-06-22,CUST830,Female,64,Clothing,3,50,150,2023-06,Senior,44.22,29,11.56,0.1
831,2023-01-15,CUST831,Male,27,Electronics,4,25,100,2023-01,Young Adult,18.6,30,25.6,0.13
832,2023-09-11,CUST832,Male,47,Beauty,4,500,2000,2023-09,Adult,376.62,27,24.68,0.15
833,2023-06-16,CUST833,Male,42,Beauty,4,50,200,2023-06,Adult,38.1,60,23.8,0.07
834,2023-04-04,CUST834,Female,56,Beauty,2,30,60,2023-04,Senior,24.69,48,17.7,0.04
835,2023-09-07,CUST835,Male,37,Clothing,4,50,200,2023-09,Adult,40.61,49,18.78,0.08
836,2023-04-19,CUST836,Female,22,Clothing,1,50,50,2023-04,Youth,35.19,70,29.62,0.01
837,2023-07-01,CUST837,Male,18,Beauty,3,30,90,2023-07,Teen,21.18,47,29.4,0.06
838,2023-05-13,CUST838,Male,47,Electronics,2,300,600,2023-05,Adult,219.75,61,26.75,0.03
839,2023-06-24,CUST839,Female,20,Electronics,4,300,1200,2023-06,Youth,250.48,20,16.51,0.2
840,2023-05-24,CUST840,Male,62,Clothing,2,25,50,2023-05,Senior,20.51,67,17.96,0.03
841,2023-11-02,CUST841,Male,31,Electronics,4,25,100,2023-11,Young Adult,18.34,34,26.64,0.12
842,2023-12-26,CUST842,Female,47,Clothing,2,300,600,2023-12,Adult,213.21,80,28.93,0.02
843,2023-05-22,CUST843,Male,21,Beauty,3,500,1500,2023-05,Youth,377.23,48,24.55,0.06
844,2023-10-12,CUST844,Male,35,Clothing,3,50,150,2023-10,Young Adult,35.87,34,28.26,0.09
845,2023-01-06,CUST845,Male,54,Clothing,1,500,500,2023-01,Senior,421.64,87,15.67,0.01
846,2023-09-22,CUST846,Male,42,Beauty,1,50,50,2023-09,Adult,44.9,47,10.2,0.02
847,2023-04-08,CUST847,Female,18,Electronics,4,300,1200,2023-04,Teen,234.31,13,21.9,0.31
848,2023-02-13,CUST848,Female,63,Clothing,3,25,75,2023-02,Senior,21.56,41,13.76,0.07
849,2023-05-04,CUST849,Male,32,Clothing,2,25,50,2023-05,Young Adult,19.44,30,22.24,0.07
850,2023-07-28,CUST850,Female,26,Beauty,2,500,1000,2023-07,Young Adult,350.16,51,29.97,0.04
851,2023-09-08,CUST851,Male,32,Electronics,2,25,50,2023-09,Young Adult,22.14,29,11.44,0.07
852,2023-10-12,CUST852,Female,41,Clothing,1,300,300,2023-10,Adult,268.82,39,10.39,0.03
853,2023-05-04,CUST853,Male,21,Beauty,2,500,1000,2023-05,Youth,439.56,26,12.09,0.08
854,2023-12-20,CUST854,Male,29,Clothing,1,50,50,2023-12,Young Adult,39.32,62,21.36,0.02
855,2023-09-01,CUST855,Male,54,Beauty,1,25,25,2023-09,Senior,18.98,32,24.08,0.03
856,2023-11-27,CUST856,Male,54,Electronics,4,30,120,2023-11,Senior,23.4,14,22.0,0.29
857,2023-12-31,CUST857,Male,60,Electronics,2,25,50,2023-12,Senior,21.73,53,13.08,0.04
858,2023-09-09,CUST858,Male,23,Electronics,2,50,100,2023-09,Youth,40.94,39,18.12,0.05
859,2023-08-18,CUST859,Female,56,Electronics,3,500,1500,2023-08,Senior,382.3,43,23.54,0.07
860,2023-01-09,CUST860,Male,63,Clothing,4,50,200,2023-01,Senior,40.23,27,19.54,0.15
861,2023-02-17,CUST861,Female,41,Clothing,3,30,90,2023-02,Adult,21.27,43,29.1,0.07
862,2023-05-31,CUST862,Male,28,Electronics,4,300,1200,2023-05,Young Adult,211.61,45,29.46,0.09
863,2023-04-24,CUST863,Female,30,Electronics,2,25,50,2023-04,Young Adult,20.53,28,17.88,0.07
864,2023-07-27,CUST864,Female,51,Electronics,1,500,500,2023-07,Senior,350.66,21,29.87,0.05
865,2023-12-21,CUST865,Female,42,Clothing,1,300,300,2023-12,Adult,247.39,50,17.54,0.02
866,2023-05-05,CUST866,Male,24,Electronics,1,50,50,2023-05,Youth,44.6,14,10.8,0.07
867,2023-06-06,CUST867,Male,21,Electronics,1,500,500,2023-06,Youth,422.14,26,15.57,0.04
868,2023-12-06,CUST868,Female,25,Electronics,1,300,300,2023-12,Youth,254.72,62,15.09,0.02
869,2023-10-25,CUST869,Male,37,Beauty,3,500,1500,2023-10,Adult,428.7,51,14.26,0.06
870,2023-07-08,CUST870,Female,46,Electronics,4,30,120,2023-07,Adult,24.29,84,19.03,0.05
871,2023-08-31,CUST871,Male,62,Beauty,2,30,60,2023-08,Senior,24.92,68,16.93,0.03
872,2023-10-11,CUST872,Female,63,Beauty,3,25,75,2023-10,Senior,17.7,40,29.2,0.08
873,2023-09-29,CUST873,Female,27,Electronics,4,25,100,2023-09,Young Adult,20.56,22,17.76,0.18
874,2023-06-26,CUST874,Male,60,Beauty,1,30,30,2023-06,Senior,24.93,24,16.9,0.04
875,2023-08-06,CUST875,Female,51,Electronics,4,500,2000,2023-08,Senior,431.72,43,13.66,0.09
876,2023-10-09,CUST876,Male,43,Clothing,4,30,120,2023-10,Adult,22.94,61,23.53,0.07
877,2023-06-19,CUST877,Female,58,Clothing,1,25,25,2023-06,Senior,20.67,79,17.32,0.01
878,2023-06-30,CUST878,Female,20,Clothing,1,30,30,2023-06,Youth,21.43,90,28.57,0.01
879,2023-12-26,CUST879,Male,23,Clothing,1,30,30,2023-12,Youth,23.15,56,22.83,0.02
880,2023-08-21,CUST880,Male,22,Beauty,2,500,1000,2023-08,Youth,361.98,86,27.6,0.02
881,2023-05-19,CUST881,Male,22,Electronics,1,300,300,2023-05,Youth,262.18,57,12.61,0.02
882,2023-06-06,CUST882,Female,64,Electronics,2,25,50,2023-06,Senior,19.98,83,20.08,0.02
883,2023-05-09,CUST883,Male,40,Electronics,1,500,500,2023-05,Adult,419.86,78,16.03,0.01
884,2023-04-29,CUST884,Female,26,Clothing,2,30,60,2023-04,Young Adult,21.89,38,27.03,0.05
885,2023-03-03,CUST885,Female,52,Clothing,4,30,120,2023-03,Senior,26.18,39,12.73,0.1
886,2023-04-09,CUST886,Male,37,Electronics,3,300,900,2023-04,Adult,235.02,77,21.66,0.04
887,2023-06-11,CUST887,Male,59,Clothing,4,25,100,2023-06,Senior,18.29,83,26.84,0.05
888,2023-03-03,CUST888,Female,52,Electronics,4,25,100,2023-03,Senior,22.08,14,11.68,0.29
889,2023-10-02,CUST889,Female,35,Electronics,1,50,50,2023-10,Young Adult,38.7,70,22.6,0.01
890,2023-12-20,CUST890,Male,34,Electronics,2,25,50,2023-12,Young Adult,19.14,38,23.44,0.05
891,2023-04-05,CUST891,Male,41,Electronics,3,300,900,2023-04,Adult,253.82,58,15.39,0.05
892,2023-04-09,CUST892,Male,20,Electronics,1,50,50,2023-04,Youth,41.83,52,16.34,0.02
893,2023-04-21,CUST893,Male,49,Electronics,1,50,50,2023-04,Adult,36.97,71,26.06,0.01
894,2023-09-05,CUST894,Male,52,Electronics,1,30,30,2023-09,Senior,21.1,74,29.67,0.01
895,2023-05-22,CUST895,Female,55,Clothing,4,30,120,2023-05,Senior,25.86,89,13.8,0.04
896,2023-10-29,CUST896,Female,30,Electronics,2,25,50,2023-10,Young Adult,19.83,87,20.68,0.02
897,2023-09-26,CUST897,Female,64,Electronics,2,50,100,2023-09,Senior,40.52,40,18.96,0.05
898,2023-11-02,CUST898,Female,42,Clothing,3,30,90,2023-11,Adult,26.3,67,12.33,0.04
899,2023-05-25,CUST899,Male,26,Clothing,2,300,600,2023-05,Young Adult,263.7,27,12.1,0.07
900,2023-02-21,CUST900,Male,21,Clothing,2,30,60,2023-02,Youth,24.15,11,19.5,0.18
901,2023-04-10,CUST901,Male,31,Electronics,1,30,30,2023-04,Young Adult,23.47,87,21.77,0.01
902,2023-06-01,CUST902,Female,54,Beauty,1,50,50,2023-06,Senior,40.75,26,18.5,0.04
903,2023-04-27,CUST903,Female,51,Beauty,4,50,200,2023-04,Senior,36.64,69,26.72,0.06
904,2023-07-04,CUST904,Male,28,Clothing,1,500,500,2023-07,Young Adult,364.22,36,27.16,0.03
905,2023-04-02,CUST905,Male,58,Beauty,1,300,300,2023-04,Senior,226.51,65,24.5,0.02
906,2023-06-04,CUST906,Female,20,Clothing,1,50,50,2023-06,Youth,39.29,25,21.42,0.04
907,2023-01-08,CUST907,Female,45,Electronics,1,25,25,2023-01,Adult,20.67,78,17.32,0.01
908,2023-12-29,CUST908,Male,46,Beauty,4,300,1200,2023-12,Adult,240.02,40,19.99,0.1
909,2023-10-01,CUST909,Male,26,Electronics,1,300,300,2023-10,Young Adult,227.6,65,24.13,0.02
910,2023-03-06,CUST910,Female,20,Beauty,3,50,150,2023-03,Youth,39.76,84,20.48,0.04
911,2023-05-21,CUST911,Male,42,Electronics,3,300,900,2023-05,Adult,219.94,11,26.69,0.27
912,2023-01-24,CUST912,Male,51,Beauty,3,50,150,2023-01,Senior,35.8,38,28.4,0.08
913,2023-01-28,CUST913,Male,29,Electronics,3,30,90,2023-01,Young Adult,23.02,33,23.27,0.09
914,2023-10-11,CUST914,Female,59,Electronics,1,500,500,2023-10,Senior,431.58,69,13.68,0.01
915,2023-05-30,CUST915,Female,26,Beauty,3,30,90,2023-05,Young Adult,24.74,32,17.53,0.09
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50,2023-12,Young Adult,44.88,62,10.24,0.02
917,2023-03-06,CUST917,Female,57,Electronics,4,50,200,2023-03,Senior,42.64,82,14.72,0.05
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90,2023-11,Adult,24.13,81,19.57,0.04
919,2023-09-09,CUST919,Female,22,Beauty,2,25,50,2023-09,Youth,21.02,67,15.92,0.03
920,2023-02-22,CUST920,Female,28,Beauty,3,25,75,2023-02,Young Adult,22.42,12,10.32,0.25
921,2023-01-07,CUST921,Male,51,Electronics,3,25,75,2023-01,Senior,18.85,29,24.6,0.1
922,2023-10-21,CUST922,Male,41,Electronics,1,50,50,2023-10,Adult,40.64,54,18.72,0.02
923,2023-05-26,CUST923,Male,32,Beauty,3,300,900,2023-05,Young Adult,218.61,70,27.13,0.04
924,2023-08-29,CUST924,Male,55,Beauty,2,50,100,2023-08,Senior,35.64,67,28.72,0.03
925,2023-09-03,CUST925,Male,25,Electronics,1,300,300,2023-09,Youth,223.87,20,25.38,0.05
926,2023-08-14,CUST926,Male,22,Electronics,1,30,30,2023-08,Youth,25.84,10,13.87,0.1
927,2023-06-24,CUST927,Male,43,Electronics,4,500,2000,2023-06,Adult,399.96,89,20.01,0.04
928,2023-04-05,CUST928,Female,35,Clothing,4,300,1200,2023-04,Young Adult,219.95,21,26.68,0.19
929,2023-01-27,CUST929,Female,23,Beauty,3,25,75,2023-01,Youth,20.65,25,17.4,0.12
930,2023-05-10,CUST930,Male,54,Clothing,4,50,200,2023-05,Senior,39.33,18,21.34,0.22
931,2023-09-02,CUST931,Male,30,Beauty,4,30,120,2023-09,Young Adult,26.76,88,10.8,0.05
932,2023-02-28,CUST932,Female,45,Beauty,4,25,100,2023-02,Adult,19.87,31,20.52,0.13
933,2023-02-03,CUST933,Male,22,Beauty,1,30,30,2023-02,Youth,23.58,87,21.4,0.01
934,2023-07-25,CUST934,Male,30,Beauty,1,500,500,2023-07,Young Adult,422.99,34,15.4,0.03
935,2023-09-09,CUST935,Female,34,Beauty,1,50,50,2023-09,Young Adult,41.57,87,16.86,0.01
936,2023-02-07,CUST936,Male,57,Beauty,4,50,200,2023-02,Senior,39.15,87,21.7,0.05
937,2023-10-23,CUST937,Female,62,Beauty,1,500,500,2023-10,Senior,414.75,79,17.05,0.01
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200,2023-11,Adult,40.64,22,18.72,0.18
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300,2023-12,Adult,233.09,20,22.3,0.05
940,2023-01-28,CUST940,Female,20,Electronics,1,30,30,2023-01,Youth,25.55,82,14.83,0.01
941,2023-03-19,CUST941,Female,57,Clothing,2,25,50,2023-03,Senior,18.99,27,24.04,0.07
942,2023-03-18,CUST942,Male,51,Clothing,3,500,1500,2023-03,Senior,408.95,14,18.21,0.21
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200,2023-10,Senior,215.34,90,28.22,0.04
944,2023-06-05,CUST944,Male,44,Clothing,2,25,50,2023-06,Adult,18.99,70,24.04,0.03
945,2023-02-13,CUST945,Male,30,Beauty,1,25,25,2023-02,Young Adult,21.74,13,13.04,0.08
946,2023-05-08,CUST946,Male,62,Electronics,4,500,2000,2023-05,Senior,406.95,74,18.61,0.05
947,2023-03-02,CUST947,Male,50,Beauty,1,300,300,2023-03,Adult,231.45,41,22.85,0.02
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,2023-10,Youth,19.25,80,23.0,0.04
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50,2023-08,Adult,21.04,16,15.84,0.12
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900,2023-11,Adult,236.13,43,21.29,0.07
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100,2023-11,Young Adult,36.15,63,27.7,0.03
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,2023-11,Senior,19.55,28,21.8,0.04
953,2023-04-26,CUST953,Male,45,Beauty,3,30,90,2023-04,Adult,21.94,83,26.87,0.04
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900,2023-09,Adult,230.67,60,23.11,0.05
955,2023-07-14,CUST955,Male,58,Clothing,1,25,25,2023-07,Senior,19.88,28,20.48,0.04
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500,2023-08,Young Adult,422.91,52,15.42,0.06
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120,2023-08,Senior,22.13,10,26.23,0.4
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50,2023-06,Senior,17.74,19,29.04,0.11
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,2023-10,Adult,26.53,84,11.57,0.02
960,2023-08-08,CUST960,Male,59,Clothing,2,30,60,2023-08,Senior,25.69,89,14.37,0.02
961,2023-06-06,CUST961,Male,53,Beauty,4,50,200,2023-06,Senior,43.17,86,13.66,0.05
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60,2023-10,Adult,21.48,70,28.4,0.03
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,2023-11,Senior,43.62,43,12.76,0.02
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900,2023-01,Youth,212.8,14,29.07,0.21
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,2023-11,Youth,42.16,50,15.68,0.08
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000,2023-02,Senior,420.65,31,15.87,0.06
967,2023-04-17,CUST967,Male,62,Beauty,1,25,25,2023-04,Senior,21.2,54,15.2,0.02
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,2023-11,Adult,216.21,53,27.93,0.06
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900,2023-04,Adult,249.4,81,16.87,0.04
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000,2023-05,Senior,362.55,45,27.49,0.09
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,2023-12,Young Adult,41.34,76,17.32,0.05
972,2023-02-11,CUST972,Male,49,Beauty,4,25,100,2023-02,Adult,21.64,41,13.44,0.1
973,2023-03-22,CUST973,Male,60,Clothing,1,50,50,2023-03,Senior,44.99,81,10.02,0.01
974,2023-05-03,CUST974,Male,47,Beauty,1,30,30,2023-05,Adult,25.76,82,14.13,0.01
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200,2023-03,Senior,44.36,55,11.28,0.07
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,2023-10,Adult,224.61,37,25.13,0.05
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75,2023-02,Young Adult,19.36,44,22.56,0.07
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150,2023-03,Senior,35.03,37,29.94,0.08
979,2023-01-02,CUST979,Female,19,Beauty,1,25,25,2023-01,Youth,21.59,54,13.64,0.02
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75,2023-07,Young Adult,18.5,20,26.0,0.15
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60,2023-08,Young Adult,24.59,41,18.03,0.05
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,2023-12,Adult,23.96,69,20.13,0.04
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,2023-11,Young Adult,211.27,81,29.58,0.01
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500,2023-08,Senior,398.09,60,20.38,0.02
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50,2023-05,Youth,18.49,49,26.04,0.04
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000,2023-01,Adult,421.17,65,15.77,0.03
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900,2023-04,Young Adult,224.4,13,25.2,0.23
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75,2023-05,Senior,21.63,78,13.48,0.04
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,2023-12,Adult,21.1,58,15.6,0.02
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000,2023-05,Senior,424.18,56,15.16,0.04
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,2023-12,Young Adult,41.75,53,16.5,0.04
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60,2023-08,Senior,26.4,52,12.0,0.04
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150,2023-02,Adult,41.27,68,17.46,0.04
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,2023-12,Senior,372.06,44,25.59,0.05
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30,2023-04,Adult,21.2,67,29.33,0.01
996,2023-05-16,CUST996,Male,62,Clothing,1,50,50,2023-05,Senior,40.05,29,19.9,0.03
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,2023-11,Senior,24.14,31,19.53,0.1
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,2023-10,Youth,18.89,50,24.44,0.08
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,2023-12,Adult,36.24,78,27.52,0.04
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120,2023-04,Adult,23.52,58,21.6,0.07
